12.8014,-2.81E-09,1.48E-09
12.851,-2.77E-09,3.71E-10
12.9006,-2.78E-09,-9.38E-10
12.9502,-2.86E-09,-2.07E-09
13.0015,-2.96E-09,-1.47E-09
13.0511,-2.98E-09,5.09E-10
13.1007,-2.94E-09,9.79E-10
13.1503,-2.88E-09,1.50E-09
13.2017,-2.81E-09,7.81E-10
13.2513,-2.84E-09,-1.78E-09
13.3009,-2.94E-09,-1.96E-09
13.3505,-3.01E-09,-8.36E-10
13.4001,-3.02E-09,3.12E-10
13.4514,-2.98E-09,1.48E-09
13.5011,-2.90E-09,1.52E-09
13.5507,-2.85E-09,9.62E-11
13.6003,-2.89E-09,-1.43E-09
13.6517,-2.98E-09,-1.72E-09
13.7013,-3.04E-09,-4.95E-10
13.751,-3.03E-09,8.00E-10
13.8006,-2.96E-09,1.60E-09
13.8502,-2.89E-09,1.16E-09
13.9016,-2.86E-09,-2.12E-12
13.9513,-2.89E-09,-1.19E-09
14.0009,-2.96E-09,-1.32E-09
14.0506,-3.00E-09,-3.99E-10
14.1002,-2.99E-09,9.21E-10
14.1517,-2.92E-09,1.45E-09
14.2013,-2.85E-09,1.32E-09
14.251,-2.81E-09,1.85E-10
14.3007,-2.84E-09,-1.15E-09
14.3503,-2.90E-09,-7.58E-10
14.4018,-2.91E-09,2.47E-10
14.4514,-2.88E-09,7.58E-10
14.5011,-2.83E-09,1.38E-09
14.5508,-2.76E-09,1.20E-09
14.6005,-2.72E-09,2.04E-10
14.6502,-2.73E-09,-4.47E-10
14.7016,-2.76E-09,-6.40E-10
14.7513,-2.78E-09,-1.48E-10
14.801,-2.77E-09,9.37E-10
14.8507,-2.69E-09,1.92E-09
14.9004,-2.61E-09,1.19E-09
14.9501,-2.56E-09,6.45E-10
15.0016,-2.56E-09,-5.31E-10
15.0513,-2.60E-09,-8.42E-10
15.101,-2.61E-09,4.62E-10
15.1508,-2.57E-09,1.15E-09
15.2005,-2.50E-09,1.53E-09
15.2502,-2.42E-09,1.59E-09
15.3017,-2.38E-09,-1.41E-10
15.3514,-2.40E-09,-1.92E-10
15.4012,-2.39E-09,1.12E-10
15.4509,-2.40E-09,-4.93E-11
15.5006,-2.36E-09,1.84E-09
15.5504,-2.25E-09,2.01E-09
15.6001,-2.18E-09,9.94E-10
15.6516,-2.14E-09,4.57E-10
15.7014,-2.14E-09,-5.81E-10
15.7511,-2.18E-09,-5.57E-10
15.8009,-2.17E-09,8.35E-10
15.8506,-2.10E-09,1.80E-09
15.9004,-2.00E-09,2.05E-09
15.9502,-1.92E-09,1.30E-09
16.0017,-1.88E-09,9.52E-11
16.0515,-1.89E-09,-4.96E-10
16.1012,-1.92E-09,-2.04E-10
16.151,-1.90E-09,9.41E-10
16.2008,-1.82E-09,2.08E-09
16.2506,-1.71E-09,2.02E-09
16.3003,-1.64E-09,1.10E-09
16.3501,-1.60E-09,1.34E-10
16.4017,-1.62E-09,-5.25E-10
16.4515,-1.63E-09,1.99E-10
16.5013,-1.59E-09,1.44E-09
16.5511,-1.50E-09,1.99E-09
16.6009,-1.41E-09,1.76E-09
16.6507,-1.33E-09,1.26E-09
16.7005,-1.30E-09,-1.05E-10
16.7503,-1.32E-09,-2.76E-10
16.8001,-1.30E-09,8.37E-10
16.8517,-1.24E-09,1.35E-09
16.9015,-1.17E-09,1.71E-09
16.9513,-1.08E-09,1.77E-09
17.0011,-1.01E-09,9.78E-10
17.0509,-9.85E-10,7.78E-11
17.1008,-9.75E-10,4.02E-10
17.1506,-9.47E-10,7.83E-10
17.2004,-8.96E-10,1.22E-09
17.2502,-8.26E-10,1.56E-09
17.3001,-7.45E-10,1.65E-09
17.3517,-6.69E-10,1.12E-09
17.4015,-6.34E-10,3.79E-10
17.4514,-6.25E-10,1.94E-11
17.5012,-6.22E-10,2.69E-10
17.5511,-5.87E-10,1.17E-09
17.6009,-5.10E-10,1.80E-09
17.6508,-4.20E-10,1.78E-09
17.7006,-3.39E-10,1.21E-09
17.7505,-3.10E-10,7.82E-11
17.8004,-3.12E-10,3.43E-11
17.8502,-2.99E-10,3.98E-10
17.9001,-2.72E-10,8.23E-10
17.9517,-1.99E-10,1.99E-09
18.0016,-1.01E-10,1.65E-09
18.0515,-3.93E-11,8.60E-10
18.1013,-1.30E-11,1.68E-10
18.1512,-1.73E-11,-1.76E-10
18.2011,-1.51E-11,4.17E-10
18.251,3.26E-11,1.35E-09
18.3009,1.00E-10,1.35E-09
18.3508,1.72E-10,1.51E-09
18.4007,2.42E-10,1.09E-09
18.4505,2.66E-10,-9.32E-11
18.5004,2.58E-10,7.40E-11
18.5503,2.79E-10,6.07E-10
18.6002,3.14E-10,9.83E-10
18.6501,3.87E-10,1.83E-09
18.7001,4.75E-10,1.48E-09
18.7517,5.30E-10,7.27E-10
18.8017,5.58E-10,3.75E-10
18.8516,5.66E-10,7.29E-11
18.9015,5.86E-10,8.41E-10
18.9514,6.45E-10,1.51E-09
19.0013,7.34E-10,1.88E-09
19.0512,8.20E-10,1.51E-09
19.1012,8.80E-10,8.98E-10
19.1511,9.12E-10,4.35E-10
19.201,9.32E-10,4.64E-10
19.251,9.78E-10,1.50E-09
19.3009,1.07E-09,2.06E-09
19.3508,1.17E-09,1.91E-09
19.4008,1.26E-09,1.65E-09
19.4507,1.33E-09,1.15E-09
19.5006,1.38E-09,6.64E-10
19.5506,1.42E-09,1.10E-09
19.6005,1.50E-09,2.41E-09
19.6505,1.63E-09,2.29E-09
19.7004,1.74E-09,2.28E-09
19.7504,1.85E-09,2.21E-09
19.8004,1.94E-09,1.18E-09
19.8503,1.99E-09,1.16E-09
19.9003,2.07E-09,1.97E-09
19.9502,2.19E-09,2.80E-09
20.0002,2.34E-09,3.11E-09
20.0502,2.49E-09,2.76E-09
20.1001,2.61E-09,2.22E-09
20.1501,2.71E-09,1.61E-09
20.2001,2.79E-09,1.79E-09
20.2501,2.90E-09,2.92E-09
20.3001,3.07E-09,3.43E-09
20.35,3.24E-09,3.49E-09
20.4,3.40E-09,2.98E-09
20.45,3.54E-09,2.54E-09
20.5018,3.66E-09,2.21E-09
20.5518,3.79E-09,2.86E-09
20.6018,3.94E-09,3.38E-09
20.6518,4.12E-09,3.59E-09
20.7018,4.30E-09,3.54E-09
20.7518,4.47E-09,3.16E-09
20.8018,4.61E-09,2.71E-09
20.8518,4.75E-09,3.08E-09
20.9018,4.92E-09,3.32E-09
20.95,5.08E-09,3.62E-09
21,5.27E-09,3.97E-09
21.05,5.47E-09,3.69E-09
21.1,5.64E-09,3.09E-09
21.1501,5.79E-09,3.32E-09
21.2001,5.96E-09,3.23E-09
21.2501,6.13E-09,3.59E-09
21.3001,6.32E-09,3.96E-09
21.3502,6.51E-09,3.58E-09
21.4002,6.68E-09,3.42E-09
21.4502,6.86E-09,3.70E-09
21.5003,7.04E-09,3.30E-09
21.5503,7.20E-09,3.42E-09
21.6003,7.39E-09,4.03E-09
21.6504,7.58E-09,3.62E-09
21.7004,7.76E-09,3.31E-09
21.7505,7.93E-09,3.69E-09
21.8005,8.11E-09,3.50E-09
21.8506,8.27E-09,2.97E-09
21.9006,8.44E-09,3.70E-09
21.9507,8.62E-09,3.62E-09
22.0007,8.79E-09,3.30E-09
22.0508,8.97E-09,3.64E-09
22.1008,9.15E-09,3.46E-09
22.1509,9.31E-09,3.16E-09
22.201,9.48E-09,3.52E-09
22.251,9.65E-09,2.94E-09
22.3011,9.78E-09,2.79E-09
22.3512,9.94E-09,3.40E-09
22.4012,1.01E-08,3.20E-09
22.4513,1.03E-08,3.26E-09
22.5014,1.04E-08,3.44E-09
22.5515,1.06E-08,2.75E-09
22.6016,1.07E-08,2.95E-09
22.6516,1.09E-08,2.71E-09
22.7017,1.10E-08,2.44E-09
22.75,1.11E-08,3.05E-09
22.8001,1.13E-08,2.93E-09
22.8502,1.14E-08,2.85E-09
22.9003,1.16E-08,2.83E-09
22.9504,1.17E-08,2.30E-09
23.0005,1.18E-08,2.29E-09
23.0506,1.19E-08,2.33E-09
23.1007,1.21E-08,2.46E-09
23.1508,1.22E-08,2.77E-09
23.2009,1.23E-08,2.53E-09
23.251,1.24E-08,2.07E-09
23.3012,1.25E-08,1.71E-09
23.3513,1.26E-08,1.59E-09
23.4014,1.27E-08,2.12E-09
23.4515,1.28E-08,2.63E-09
23.5016,1.29E-08,2.37E-09
23.5518,1.31E-08,2.03E-09
23.6001,1.32E-08,1.74E-09
23.6502,1.32E-08,1.20E-09
23.7003,1.33E-08,1.38E-09
23.7505,1.34E-08,2.02E-09
23.8006,1.35E-08,2.38E-09
23.8508,1.36E-08,2.19E-09
23.9009,1.37E-08,1.74E-09
23.951,1.38E-08,1.23E-09
24.0012,1.38E-08,1.07E-09
24.0513,1.39E-08,1.11E-09
24.1015,1.40E-08,1.91E-09
24.1516,1.41E-08,2.84E-09
24.2018,1.42E-08,2.12E-09
24.2501,1.43E-08,1.62E-09
24.3003,1.44E-08,9.92E-10
24.3504,1.44E-08,5.26E-10
24.4006,1.44E-08,1.86E-09
24.4508,1.46E-08,2.49E-09
24.5009,1.47E-08,2.60E-09
24.5511,1.48E-08,2.74E-09
24.6013,1.49E-08,1.66E-09
24.6514,1.50E-08,1.35E-09
24.7016,1.51E-08,1.76E-09
24.7518,1.52E-08,1.94E-09
24.8002,1.53E-08,3.00E-09
24.8503,1.55E-08,3.48E-09
24.9005,1.56E-08,3.00E-09
24.9507,1.58E-08,2.64E-09
25.0009,1.59E-08,2.10E-09
25.0511,1.60E-08,2.27E-09
25.1012,1.61E-08,3.44E-09
25.1514,1.63E-08,3.78E-09
25.2016,1.65E-08,4.03E-09
25.25,1.67E-08,4.26E-09
25.3002,1.69E-08,3.56E-09
25.3504,1.71E-08,3.17E-09
25.4006,1.73E-08,3.83E-09
25.4508,1.75E-08,3.96E-09
25.501,1.77E-08,4.88E-09
25.5512,1.79E-08,5.71E-09
25.6014,1.82E-08,5.21E-09
25.6516,1.85E-08,4.56E-09
25.7,1.87E-08,4.64E-09
25.7503,1.89E-08,4.52E-09
25.8005,1.92E-08,5.43E-09
25.8507,1.95E-08,6.31E-09
25.9009,1.98E-08,6.34E-09
25.9511,2.01E-08,6.01E-09
26.0013,2.04E-08,5.87E-09
26.0516,2.07E-08,5.46E-09
26.1018,2.09E-08,5.71E-09
26.1502,2.12E-08,6.43E-09
26.2004,2.16E-08,6.70E-09
26.2507,2.19E-08,7.14E-09
26.3009,2.23E-08,6.97E-09
26.3511,2.26E-08,6.12E-09
26.4014,2.29E-08,6.07E-09
26.4516,2.32E-08,6.27E-09
26.5001,2.35E-08,6.33E-09
26.5503,2.39E-08,7.07E-09
26.6005,2.42E-08,7.21E-09
26.6508,2.46E-08,6.63E-09
26.701,2.49E-08,6.13E-09
26.7513,2.52E-08,5.82E-09
26.8015,2.55E-08,5.77E-09
26.8518,2.58E-08,6.08E-09
26.9002,2.61E-08,6.37E-09
26.9505,2.64E-08,6.55E-09
27.0008,2.67E-08,6.16E-09
27.051,2.70E-08,4.94E-09
27.1013,2.72E-08,4.46E-09
27.1515,2.75E-08,4.44E-09
27.2,2.77E-08,4.81E-09
27.2503,2.79E-08,5.34E-09
27.3006,2.82E-08,5.03E-09
27.3508,2.84E-08,3.95E-09
27.4011,2.86E-08,3.05E-09
27.4514,2.88E-08,3.06E-09
27.5016,2.89E-08,3.09E-09
27.5501,2.91E-08,3.12E-09
27.6004,2.92E-08,3.13E-09
27.6507,2.94E-08,2.30E-09
27.701,2.95E-08,1.96E-09
27.7513,2.95E-08,9.41E-10
27.8016,2.96E-08,8.09E-10
27.8501,2.96E-08,1.25E-09
27.9003,2.97E-08,8.66E-10
27.9506,2.97E-08,6.97E-10
28.0009,2.98E-08,2.15E-10
28.0512,2.97E-08,-6.63E-10
28.1015,2.97E-08,-8.38E-10
28.15,2.97E-08,-1.14E-09
28.2003,2.96E-08,-1.16E-09
28.2507,2.95E-08,-1.04E-09
28.301,2.95E-08,-1.66E-09
28.3513,2.94E-08,-1.92E-09
28.4016,2.93E-08,-2.22E-09
28.4501,2.92E-08,-2.87E-09
28.5004,2.90E-08,-2.81E-09
28.5507,2.89E-08,-2.76E-09
28.6011,2.87E-08,-2.73E-09
28.6514,2.86E-08,-2.70E-09
28.7017,2.84E-08,-3.57E-09
28.7502,2.83E-08,-3.76E-09
28.8006,2.81E-08,-3.72E-09
28.8509,2.79E-08,-3.78E-09
28.9012,2.77E-08,-3.69E-09
28.9515,2.75E-08,-3.03E-09
29.0001,2.74E-08,-3.51E-09
29.0504,2.72E-08,-4.09E-09
29.1007,2.70E-08,-4.25E-09
29.1511,2.67E-08,-4.39E-09
29.2014,2.65E-08,-3.66E-09
29.2518,2.64E-08,-2.94E-09
29.3003,2.62E-08,-3.26E-09
29.3507,2.61E-08,-2.96E-09
29.401,2.59E-08,-3.77E-09
29.4514,2.57E-08,-4.14E-09
29.5017,2.55E-08,-3.07E-09
29.5503,2.54E-08,-2.82E-09
29.6006,2.52E-08,-2.42E-09
29.651,2.51E-08,-1.42E-09
29.7013,2.51E-08,-2.33E-09
29.7517,2.49E-08,-2.64E-09
29.8002,2.48E-08,-2.03E-09
29.8506,2.47E-08,-2.13E-09
29.9009,2.46E-08,-8.43E-10
29.9513,2.46E-08,-2.84E-11
30.0017,2.46E-08,-6.88E-10
30.0502,2.46E-08,-1.93E-10
30.1006,2.46E-08,-1.52E-10
30.151,2.45E-08,-5.79E-10
30.2013,2.45E-08,8.09E-10
30.2517,2.46E-08,1.39E-09
30.3003,2.47E-08,1.59E-09
30.3506,2.48E-08,2.16E-09
30.401,2.49E-08,1.58E-09
30.4514,2.50E-08,2.09E-09
30.5018,2.51E-08,2.93E-09
30.5503,2.52E-08,3.12E-09
30.6007,2.54E-08,3.83E-09
30.6511,2.56E-08,4.16E-09
30.7015,2.58E-08,4.22E-09
30.75,2.60E-08,4.54E-09
30.8004,2.63E-08,4.54E-09
30.8508,2.65E-08,5.20E-09
30.9012,2.68E-08,5.68E-09
30.9516,2.71E-08,6.35E-09
31.0001,2.74E-08,6.68E-09
31.0505,2.77E-08,6.64E-09
31.1009,2.81E-08,6.79E-09
31.1513,2.84E-08,7.15E-09
31.2017,2.88E-08,7.17E-09
31.2503,2.91E-08,7.62E-09
31.3007,2.95E-08,8.09E-09
31.3511,3.00E-08,8.32E-09
31.4015,3.04E-08,8.73E-09
31.4501,3.08E-08,8.64E-09
31.5005,3.12E-08,8.57E-09
31.5508,3.17E-08,8.59E-09
31.6012,3.21E-08,8.74E-09
31.6516,3.26E-08,8.94E-09
31.7002,3.30E-08,9.02E-09
31.7506,3.34E-08,9.06E-09
31.8011,3.39E-08,8.87E-09
31.8515,3.43E-08,8.64E-09
31.9001,3.48E-08,8.69E-09
31.9505,3.52E-08,8.64E-09
32.0009,3.56E-08,8.25E-09
32.0513,3.60E-08,8.00E-09
32.1017,3.64E-08,7.89E-09
32.1503,3.68E-08,7.31E-09
32.2007,3.72E-08,6.89E-09
32.2511,3.75E-08,6.70E-09
32.3016,3.78E-08,6.03E-09
32.3502,3.81E-08,5.69E-09
32.4006,3.84E-08,5.03E-09
32.451,3.86E-08,4.06E-09
32.5014,3.88E-08,3.63E-09
32.5501,3.90E-08,3.00E-09
32.6005,3.91E-08,2.36E-09
32.6509,3.92E-08,1.65E-09
32.7013,3.93E-08,5.89E-10
32.7518,3.93E-08,-3.68E-10
32.8004,3.92E-08,-1.40E-09
32.8508,3.91E-08,-2.60E-09
32.9013,3.90E-08,-3.05E-09
32.9517,3.88E-08,-4.19E-09
33.0003,3.86E-08,-5.16E-09
33.0508,3.83E-08,-6.06E-09
33.1012,3.79E-08,-7.65E-09
33.1517,3.75E-08,-8.78E-09
33.2003,3.71E-08,-9.81E-09
33.2508,3.65E-08,-1.13E-08
33.3012,3.60E-08,-1.18E-08
33.3517,3.53E-08,-1.32E-08
33.4003,3.47E-08,-1.41E-08
33.4508,3.39E-08,-1.51E-08
33.5012,3.31E-08,-1.68E-08
33.5517,3.22E-08,-1.80E-08
33.6003,3.13E-08,-1.90E-08
33.6508,3.04E-08,-2.01E-08
33.7012,2.93E-08,-2.03E-08
33.7517,2.83E-08,-2.09E-08
33.8004,2.72E-08,-2.28E-08
33.8508,2.61E-08,-2.38E-08
33.9013,2.48E-08,-2.46E-08
33.9518,2.36E-08,-2.55E-08
34.0004,2.23E-08,-2.54E-08
34.0509,2.10E-08,-2.57E-08
34.1014,1.97E-08,-2.64E-08
34.15,1.84E-08,-2.68E-08
34.2005,1.71E-08,-2.75E-08
34.251,1.57E-08,-2.82E-08
34.3014,1.42E-08,-2.76E-08
34.3501,1.29E-08,-2.76E-08
34.4006,1.15E-08,-2.76E-08
34.451,1.01E-08,-2.67E-08
34.5015,8.80E-09,-2.68E-08
34.5502,7.48E-09,-2.70E-08
34.6007,6.14E-09,-2.63E-08
34.6511,4.82E-09,-2.60E-08
34.7016,3.54E-09,-2.45E-08
34.7503,2.39E-09,-2.31E-08
34.8007,1.24E-09,-2.26E-08
34.8512,1.24E-10,-2.15E-08
34.9017,-9.39E-10,-2.06E-08
34.9504,-1.92E-09,-1.93E-08
35.0008,-2.85E-09,-1.79E-08
35.0513,-3.72E-09,-1.63E-08
35.1018,-4.49E-09,-1.41E-08
35.1505,-5.13E-09,-1.24E-08
35.2009,-5.73E-09,-1.14E-08
